Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
-0.002390914597,-0.004400735255,-0.006945621688,-0.01577121764,-0.008357475512,-0.01097214129,-0.003661470721,-0.00913048815,-0.01165179256,-0.008710181341,0.0008178287535,-0.00005575393516,-0.005256895907,-0.009329029359,-0.003010568209,-0.005933838431,-0.009249747731,-0.008991816081,-0.002970807254,-0.006354447454,-0.00646630954,-0.01247156784
-0.00403523026,-0.004784297198,-0.01323772967,-0.006529318634,-0.01137529127,-0.0115491813,-0.001905752579,-0.005154604558,-0.01007354818,-0.01108442619,-0.006604710594,-0.01133705955,-0.004646418151,-0.00947301276,-0.01292691566,-0.01383951586,-0.003435980529,-0.009660569951,-0.0001940114307,-0.003471172648,-0.00657041464,-0.007714813109
-0.004360005725,-0.005931912456,-0.005815252196,-0.01674481668,-0.006343058776,-0.01617913321,-0.002885181457,-0.01302491967,-0.01138249133,-0.01031913143,-0.004543274175,-0.005396178458,-0.005509598181,-0.002706845524,-0.002174705034,-0.006097406149,-0.009719727561,-0.01062969025,-0.004749810323,-0.006527632475,-0.007266283035,-0.01263384894
-0.003388589714,-0.008486688137,-0.0128037734,-0.004782249685,-0.01443107985,-0.01014127489,-0.003516345983,-0.002822589828,-0.004271688871,-0.0151697984,-0.008771593682,-0.01315022912,-0.004977685399,-0.0006590786506,-0.01060443744,-0.01121933293,-0.004606471863,-0.01134780794,-0.004003154114,-0.008592388593,-0.006624659058,-0.007019033656
-0.004037986975,-0.003108517267,-0.005573987495,-0.01705595665,-0.00586225884,-0.01755934767,-0.004266409203,-0.01627079397,-0.0104501415,-0.01033136621,-0.004206022713,-0.004159767646,-0.007823952474,-0.008709245361,-0.01135486364,-0.01492732298,-0.009527575225,-0.007791193668,-0.001628725324,-0.0008203407633,-0.006903719157,-0.01263636909
-0.003269075416,-0.007955939509,-0.01305579767,-0.002499339636,-0.01621067338,-0.01453738194,-0.008858351968,-0.001155952108,-0.005010830238,-0.01622979529,-0.004990617279,-0.008663685061,-0.01089083683,-0.002511660103,-0.009388378821,-0.01069665607,-0.006178766489,-0.01116821822,-0.001717516454,-0.006401622202,-0.007403362542,-0.006810767576
-0.006083386485,-0.005356290843,-0.003878571093,-0.01720532961,-0.009769489989,-0.01549185161,-0.001896250993,-0.01218443457,-0.01405463554,-0.01543977857,-0.002831784775,-0.001723375986,-0.002795553068,-0.00959807355,-0.008742954582,-0.01425951812,-0.01111608837,-0.008557421155,-0.003755845595,-0.003839842742,-0.006653333548,-0.01127835643
-0.001860191347,-0.01054879185,-0.01244229637,-0.005057102535,-0.01428391039,-0.01736278087,-0.01240269002,-0.003064953722,-0.005354399793,-0.0141438758,-0.002517341403,-0.007432939019,-0.0107719209,-0.004033887759,-0.009801493958,-0.0108687738,-0.002612192184,-0.01348417252,-0.002628907561,-0.006156353746,-0.007660453673,-0.006120875478
-0.007135179359,-0.003758240258,-0.004509000108,-0.01533404365,-0.01209226437,-0.01426675264,-0.0007250404451,-0.01451842766,-0.01490224898,-0.01296051592,-0.003792653093,-0.003876431612,-0.001379342866,-0.009976800531,-0.008928988129,-0.01482098829,-0.01066643652,-0.006638612598,-0.0008451667381,-0.003250258043,-0.007053599227,-0.01139858551
0.001057917019,-0.0124757709,-0.00960142538,-0.006723720115,-0.01535692997,-0.01611272432,-0.008416337892,-0.002186322818,-0.01085526403,-0.01628650166,0.002871532226,-0.002173235407,-0.006946336944,-0.005919514224,-0.009475444444,-0.009266199544,-0.00330310897,-0.01208334323,-0.003065745113,-0.007809068542,-0.008207885548,-0.008758886717
-0.006940921769,-0.0003093300911,-0.005741052795,-0.01497542858,-0.01183496788,-0.01239955518,-0.003743544221,-0.01568479836,-0.01389020216,-0.01415156294,-0.00424036663,-0.005172274075,-0.003307619365,-0.004452658817,-0.004744415171,-0.01063380297,-0.01258108579,-0.01026737224,-0.002876357874,-0.004958340898,-0.006259111222,-0.009508162737
-0.002758885734,-0.01136970054,-0.008686573245,-0.001892106142,-0.01193184312,-0.01244046073,-0.009683282115,-0.001911995583,-0.009037989192,-0.008635203354,-0.001476118807,0.002554528415,-0.004541417584,-0.009135900997,-0.0114715118,-0.01114633773,-0.00193570694,-0.009361934848,-0.005437520798,-0.009985923767,-0.007733440492,-0.00866200123
